Region,X,Y,ImageHeight,ImageWidth,Image_Width,Image_Height
28,56.2472523988876,147.866753008462,500,500,362.360426706671,390.544015450523
28,56.2861762463667,148.201682089274,500,500,362.360426706671,390.544015450523
28,56.1420411785706,148.390252292343,500,500,362.360426706671,390.544015450523
28,56.1615031023104,148.557716832749,500,500,362.360426706671,390.544015450523
28,56.0173680345147,148.74628703582,500,500,362.360426706671,390.544015450523
28,56.0368299582541,148.913751576225,500,500,362.360426706671,390.544015450523
28,55.8926948904584,149.102321779296,500,500,362.360426706671,390.544015450523
28,55.9121568141974,149.269786319701,500,500,362.360426706671,390.544015450523
28,55.7680217464021,149.458356522771,500,500,362.360426706671,390.544015450523
28,55.7874836701415,149.625821063178,500,500,362.360426706671,390.544015450523
28,55.6433486023454,149.814391266247,500,500,362.360426706671,390.544015450523
28,55.6822724498241,150.149320347059,500,500,362.360426706671,390.544015450523
28,55.5381373820288,150.337890550129,500,500,362.360426706671,390.544015450523
28,55.5575993057683,150.505355090536,500,500,362.360426706671,390.544015450523
28,55.4134642379722,150.693925293605,500,500,362.360426706671,390.544015450523
28,55.4329261617119,150.861389834011,500,500,362.360426706671,390.544015450523
28,55.2887910939158,151.049960037081,500,500,362.360426706671,390.544015450523
28,55.327714941395,151.384889117893,500,500,362.360426706671,390.544015450523
28,55.1835798735989,151.573459320963,500,500,362.360426706671,390.544015450523
28,55.2030417973387,151.740923861369,500,500,362.360426706671,390.544015450523
28,55.0589067295426,151.929494064439,500,500,362.360426706671,390.544015450523
28,55.0978305770217,152.264423145251,500,500,362.360426706671,390.544015450523
28,54.9536955092257,152.452993348321,500,500,362.360426706671,390.544015450523
28,54.9731574329654,152.620457888727,500,500,362.360426706671,390.544015450523
28,54.8290223651694,152.809028091797,500,500,362.360426706671,390.544015450523
28,54.8484842889091,152.976492632203,500,500,362.360426706671,390.544015450523
28,54.2719440177256,153.730773444482,500,500,362.360426706671,390.544015450523
28,54.2914059414653,153.898237984888,500,500,362.360426706671,390.544015450523
28,54.1472708736693,154.086808187958,500,500,362.360426706671,390.544015450523
28,53.9836738821342,154.107913850622,500,500,362.360426706671,390.544015450523
28,53.8395388143385,154.296484053691,500,500,362.360426706671,390.544015450523
28,53.6759418228035,154.317589716356,500,500,362.360426706671,390.544015450523
28,53.5318067550074,154.506159919425,500,500,362.360426706671,390.544015450523
28,53.3682097634724,154.527265582089,500,500,362.360426706671,390.544015450523
28,53.2240746956767,154.715835785159,500,500,362.360426706671,390.544015450523
28,53.2629985431554,155.050764865971,500,500,362.360426706671,390.544015450523
28,53.1188634753598,155.239335069041,500,500,362.360426706671,390.544015450523
28,53.1577873228385,155.574264149853,500,500,362.360426706671,390.544015450523
28,53.0136522550428,155.762834352923,500,500,362.360426706671,390.544015450523
28,53.0331141787822,155.930298893329,500,500,362.360426706671,390.544015450523
28,52.8889791109865,156.118869096398,500,500,362.360426706671,390.544015450523
28,52.7253821194511,156.139974759062,500,500,362.360426706671,390.544015450523
28,51.5723015770848,157.64853638362,500,500,362.360426706671,390.544015450523
28,51.4087045855498,157.669642046284,500,500,362.360426706671,390.544015450523
28,50.9762993821624,158.235352655493,500,500,362.360426706671,390.544015450523
28,50.8127023906273,158.256458318158,500,500,362.360426706671,390.544015450523
28,50.6685673228313,158.445028521227,500,500,362.360426706671,390.544015450523
28,50.5049703312962,158.466134183891,500,500,362.360426706671,390.544015450523
28,50.3608352635005,158.654704386961,500,500,362.360426706671,390.544015450523
28,50.0336412804301,158.696915712288,500,500,362.360426706671,390.544015450523
28,49.8895062126344,158.885485915358,500,500,362.360426706671,390.544015450523
28,49.0715212549583,158.991014228676,500,500,362.360426706671,390.544015450523
28,48.9273861871623,159.179584431747,500,500,362.360426706671,390.544015450523
28,48.7637891956272,159.20069009441,500,500,362.360426706671,390.544015450523
28,48.7832511193666,159.368154634816,500,500,362.360426706671,390.544015450523
29,44.1401833510988,65.1209259069917,500,500,362.360426706671,390.544015450523
29,44.2764168172748,66.2931776898343,500,500,362.360426706671,390.544015450523
29,44.4594757325496,66.4395365675768,500,500,362.360426706671,390.544015450523
29,44.4789376562889,66.6070011079828,500,500,362.360426706671,390.544015450523
29,44.6619965715634,66.7533599857253,500,500,362.360426706671,390.544015450523
29,44.6814584953031,66.9208245261312,500,500,362.360426706671,390.544015450523
29,44.8645174105776,67.0671834038738,500,500,362.360426706671,390.544015450523
29,45.028114402113,67.0460777412103,500,500,362.360426706671,390.544015450523
29,45.2111733173874,67.1924366189525,500,500,362.360426706671,390.544015450523
29,46.6835462412044,67.002485654979,500,500,362.360426706671,390.544015450523
29,46.827681309,66.8139154519092,500,500,362.360426706671,390.544015450523
29,46.9912783005355,66.7928097892457,500,500,362.360426706671,390.544015450523
29,46.8550448343591,65.6205580064032,500,500,362.360426706671,390.544015450523
29,46.6719859190848,65.4741991286607,500,500,362.360426706671,390.544015450523
29,46.8161209868804,65.2856289255908,500,500,362.360426706671,390.544015450523
29,46.9797179784158,65.2645232629269,500,500,362.360426706671,390.544015450523
29,47.1238530462115,65.0759530598572,500,500,362.360426706671,390.544015450523
29,47.4510470292821,65.0337417345298,500,500,362.360426706671,390.544015450523
29,47.5951820970777,64.84517153146,500,500,362.360426706671,390.544015450523
29,48.5767640462888,64.7185375554777,500,500,362.360426706671,390.544015450523
29,48.7208991140849,64.5299673524079,500,500,362.360426706671,390.544015450523
29,49.0480930971549,64.4877560270806,500,500,362.360426706671,390.544015450523
29,49.3363632327467,64.110615620941,500,500,362.360426706671,390.544015450523
29,49.6635572158171,64.0684042956137,500,500,362.360426706671,390.544015450523
29,49.8076922836129,63.8798340925439,500,500,362.360426706671,390.544015450523
29,49.9712892751483,63.85872842988,500,500,362.360426706671,390.544015450523
29,50.115424342944,63.6701582268102,500,500,362.360426706671,390.544015450523
29,50.6062153175495,63.606841238819,500,500,362.360426706671,390.544015450523
29,50.7503503853452,63.4182710357492,500,500,362.360426706671,390.544015450523
29,51.0775443684157,63.376059710422,500,500,362.360426706671,390.544015450523
29,51.2216794362114,63.1874895073521,500,500,362.360426706671,390.544015450523
29,51.5488734192818,63.1452781820248,500,500,362.360426706671,390.544015450523
29,51.6930084870779,62.956707978955,500,500,362.360426706671,390.544015450523
29,52.020202470148,62.9144966536277,500,500,362.360426706671,390.544015450523
29,52.1643375379437,62.7259264505579,500,500,362.360426706671,390.544015450523
29,52.4915315210142,62.6837151252306,500,500,362.360426706671,390.544015450523
29,52.6356665888098,62.4951449221608,500,500,362.360426706671,390.544015450523
29,53.2900545549509,62.4107222715058,500,500,362.360426706671,390.544015450523
29,53.4341896227469,62.222152068436,500,500,362.360426706671,390.544015450523
29,55.0701595380986,62.0110954417991,500,500,362.360426706671,390.544015450523
29,55.2532184533734,62.1574543195416,500,500,362.360426706671,390.544015450523
29,55.5804124364438,62.1152429942139,500,500,362.360426706671,390.544015450523
29,56.1295891822679,62.554319627441,500,500,362.360426706671,390.544015450523
29,56.1490511060073,62.7217841678474,500,500,362.360426706671,390.544015450523
29,56.6398420806128,62.6584671798562,500,500,362.360426706671,390.544015450523
29,56.8229009958877,62.8048260575984,500,500,362.360426706671,390.544015450523
29,56.3904957925002,63.3705366668079,500,500,362.360426706671,390.544015450523
29,56.5461911824159,64.7102529900568,500,500,362.360426706671,390.544015450523
29,58.0185641062326,64.5203020260833,500,500,362.360426706671,390.544015450523
29,58.5951043774156,63.7660212138041,500,500,362.360426706671,390.544015450523
29,58.9222983604861,63.7238098884768,500,500,362.360426706671,390.544015450523
29,59.2105684960775,63.3466694823372,500,500,362.360426706671,390.544015450523
29,59.0548731061622,62.0069531590882,500,500,362.360426706671,390.544015450523
29,58.8718141908874,61.8605942813461,500,500,362.360426706671,390.544015450523
29,58.8523522671484,61.6931297409401,500,500,362.360426706671,390.544015450523
29,58.5251582840779,61.7353410662674,500,500,362.360426706671,390.544015450523
29,58.3420993688031,61.5889821885249,500,500,362.360426706671,390.544015450523
29,57.687711402662,61.6734048391799,500,500,362.360426706671,390.544015450523
29,57.5046524873877,61.5270459614374,500,500,362.360426706671,390.544015450523
29,57.4851905636479,61.3595814210314,500,500,362.360426706671,390.544015450523
29,57.629325631444,61.1710112179616,500,500,362.360426706671,390.544015450523
29,57.5125540890074,60.166223975525,500,500,362.360426706671,390.544015450523
29,57.3294951737326,60.0198650977824,500,500,362.360426706671,390.544015450523
29,57.1658981821975,60.0409707604463,500,500,362.360426706671,390.544015450523
29,56.9828392669227,59.8946118827038,500,500,362.360426706671,390.544015450523
29,56.6556452838522,59.9368232080311,500,500,362.360426706671,390.544015450523
29,56.4725863685778,59.790464330289,500,500,362.360426706671,390.544015450523
29,55.8181984024368,59.8748869809436,500,500,362.360426706671,390.544015450523
29,55.635139487162,59.7285281032014,500,500,362.360426706671,390.544015450523
29,55.4715424956269,59.7496337658648,500,500,362.360426706671,390.544015450523
29,55.1054246650778,59.4569160103803,500,500,362.360426706671,390.544015450523
29,54.7161861902888,56.1076252022581,500,500,362.360426706671,390.544015450523
29,54.8603212580849,55.9190549991883,500,500,362.360426706671,390.544015450523
29,54.782473563127,55.249196837564,500,500,362.360426706671,390.544015450523
29,54.9266086309227,55.0606266344941,500,500,362.360426706671,390.544015450523
29,54.751451317268,53.5534457708393,500,500,362.360426706671,390.544015450523
29,54.8955863850636,53.3648755677694,500,500,362.360426706671,390.544015450523
29,54.8372006138451,52.8624819465512,500,500,362.360426706671,390.544015450523
29,54.9813356816412,52.6739117434813,500,500,362.360426706671,390.544015450523
29,54.884026062944,51.8365890414506,500,500,362.360426706671,390.544015450523
29,55.0281611307397,51.6480188383813,500,500,362.360426706671,390.544015450523
29,54.8335418933452,49.9733734343199,500,500,362.360426706671,390.544015450523
29,54.6504829780708,49.8270145565774,500,500,362.360426706671,390.544015450523
29,54.4868859865354,49.8481202192413,500,500,362.360426706671,390.544015450523
29,54.3038270712605,49.7017613414992,500,500,362.360426706671,390.544015450523
29,53.64943910512,49.7861839921537,500,500,362.360426706671,390.544015450523
29,53.3611689695281,50.1633243982934,500,500,362.360426706671,390.544015450523
29,53.4779405119648,51.16811164073,500,500,362.360426706671,390.544015450523
29,53.3338054441691,51.3566818437998,500,500,362.360426706671,390.544015450523
29,53.3727292916482,51.6916109246122,500,500,362.360426706671,390.544015450523
29,53.2285942238522,51.880181127682,500,500,362.360426706671,390.544015450523
29,53.2869799950706,52.3825747489003,500,500,362.360426706671,390.544015450523
29,53.142844927275,52.5711449519701,500,500,362.360426706671,390.544015450523
29,53.2596164697116,53.5759321944063,500,500,362.360426706671,390.544015450523
29,53.1154814019155,53.7645023974762,500,500,362.360426706671,390.544015450523
29,53.2127910206128,54.6018250995068,500,500,362.360426706671,390.544015450523
29,53.0686559528171,54.7903953025766,500,500,362.360426706671,390.544015450523
29,53.2243513427324,56.1301116258252,500,500,362.360426706671,390.544015450523
29,53.0802162749367,56.3186818288949,500,500,362.360426706671,390.544015450523
29,53.177525893634,57.1560045309256,500,500,362.360426706671,390.544015450523
29,53.0333908258383,57.3445747339954,500,500,362.360426706671,390.544015450523
29,53.208548139493,58.8517555976503,500,500,362.360426706671,390.544015450523
29,53.0644130716973,59.0403258007202,500,500,362.360426706671,390.544015450523
29,53.0838749954367,59.2077903411261,500,500,362.360426706671,390.544015450523
29,52.939739927641,59.396360544196,500,500,362.360426706671,390.544015450523
29,52.9592018513804,59.5638250846023,500,500,362.360426706671,390.544015450523
29,52.3826615801973,60.3181058968816,500,500,362.360426706671,390.544015450523
29,52.2190645886623,60.339211559545,500,500,362.360426706671,390.544015450523
29,52.0749295208661,60.5277817626148,500,500,362.360426706671,390.544015450523
29,51.747735537796,60.5699930879421,500,500,362.360426706671,390.544015450523
29,51.6036004700003,60.7585632910119,500,500,362.360426706671,390.544015450523
29,51.440003478465,60.7796689536758,500,500,362.360426706671,390.544015450523
29,51.2958684106693,60.9682391567457,500,500,362.360426706671,390.544015450523
29,50.9686744275988,61.010450482073,500,500,362.360426706671,390.544015450523
29,50.8245393598031,61.1990206851427,500,500,362.360426706671,390.544015450523
29,50.6609423682677,61.2201263478066,500,500,362.360426706671,390.544015450523
29,50.516807300472,61.4086965508764,500,500,362.360426706671,390.544015450523
29,50.1896133174015,61.4509078762037,500,500,362.360426706671,390.544015450523
29,50.0454782496058,61.6394780792735,500,500,362.360426706671,390.544015450523
29,49.5546872750003,61.7027950672647,500,500,362.360426706671,390.544015450523
29,49.4105522072046,61.8913652703345,500,500,362.360426706671,390.544015450523
29,49.0833582241341,61.9335765956618,500,500,362.360426706671,390.544015450523
29,48.939223156338,62.1221467987316,500,500,362.360426706671,390.544015450523
29,48.6120291732675,62.1643581240589,500,500,362.360426706671,390.544015450523
29,48.4678941054718,62.3529283271287,500,500,362.360426706671,390.544015450523
29,48.1407001224014,62.395139652456,500,500,362.360426706671,390.544015450523
29,47.9965650546057,62.5837098555258,500,500,362.360426706671,390.544015450523
29,47.8329680630707,62.6048155181897,500,500,362.360426706671,390.544015450523
29,47.6888329952746,62.7933857212595,500,500,362.360426706671,390.544015450523
29,47.3616390122041,62.8355970465868,500,500,362.360426706671,390.544015450523
29,47.2175039444088,63.0241672496566,500,500,362.360426706671,390.544015450523
29,47.0539069528733,63.0452729123205,500,500,362.360426706671,390.544015450523
29,46.9097718850777,63.2338431153903,500,500,362.360426706671,390.544015450523
29,46.7461748935422,63.2549487780542,500,500,362.360426706671,390.544015450523
29,46.6020398257466,63.443518981124,500,500,362.360426706671,390.544015450523
29,46.2748458426765,63.4857303064513,500,500,362.360426706671,390.544015450523
29,46.1307107748804,63.6743005095211,500,500,362.360426706671,390.544015450523
29,45.967113783345,63.6954061721845,500,500,362.360426706671,390.544015450523
29,45.8229787155497,63.8839763752543,500,500,362.360426706671,390.544015450523
29,45.4957847324792,63.9261877005816,500,500,362.360426706671,390.544015450523
29,45.3516496646831,64.1147579036515,500,500,362.360426706671,390.544015450523
29,45.1880526731481,64.1358635663153,500,500,362.360426706671,390.544015450523
29,45.0439176053524,64.3244337693851,500,500,362.360426706671,390.544015450523
29,44.8803206138169,64.345539432049,500,500,362.360426706671,390.544015450523
29,44.7361855460212,64.5341096351188,500,500,362.360426706671,390.544015450523
29,44.5725885544858,64.5552152977822,500,500,362.360426706671,390.544015450523
29,44.4284534866901,64.743785500852,500,500,362.360426706671,390.544015450523
29,44.2648564951551,64.7648911635159,500,500,362.360426706671,390.544015450523
29,44.2843184188944,64.9323557039218,500,500,362.360426706671,390.544015450523
30,58.0834065107751,176.525675841471,500,500,362.360426706671,390.544015450523
30,58.219639976951,177.697927624315,500,500,362.360426706671,390.544015450523
30,58.4026988922258,177.844286502057,500,500,362.360426706671,390.544015450523
30,58.4221608159657,178.011751042463,500,500,362.360426706671,390.544015450523
30,58.5857578075007,177.990645379799,500,500,362.360426706671,390.544015450523
30,58.7688167227751,178.137004257541,500,500,362.360426706671,390.544015450523
30,59.7503986719865,178.010370281559,500,500,362.360426706671,390.544015450523
30,59.8945337397822,177.82180007849,500,500,362.360426706671,390.544015450523
30,60.3853247143878,177.758483090498,500,500,362.360426706671,390.544015450523
30,60.5294597821838,177.569912887429,500,500,362.360426706671,390.544015450523
30,60.6930567737189,177.548807224765,500,500,362.360426706671,390.544015450523
30,60.8371918415146,177.360237021695,500,500,362.360426706671,390.544015450523
30,60.8177299177752,177.192772481289,500,500,362.360426706671,390.544015450523
30,60.9618649855709,177.00420227822,500,500,362.360426706671,390.544015450523
30,60.9424030618315,176.836737737814,500,500,362.360426706671,390.544015450523
30,61.374808265219,176.271027128604,500,500,362.360426706671,390.544015450523
30,61.3553463414791,176.103562588198,500,500,362.360426706671,390.544015450523
30,61.4994814092752,175.914992385128,500,500,362.360426706671,390.544015450523
30,61.4605575617965,175.580063304316,500,500,362.360426706671,390.544015450523
30,61.6046926295922,175.391493101246,500,500,362.360426706671,390.544015450523
30,61.5463068583737,174.889099480027,500,500,362.360426706671,390.544015450523
30,61.6904419261697,174.700529276958,500,500,362.360426706671,390.544015450523
30,61.6515180786906,174.365600196145,500,500,362.360426706671,390.544015450523
30,62.3721934176694,173.422749180796,500,500,362.360426706671,390.544015450523
30,62.5357904092049,173.401643518133,500,500,362.360426706671,390.544015450523
30,62.6799254770005,173.213073315063,500,500,362.360426706671,390.544015450523
30,62.843522468536,173.1919676524,500,500,362.360426706671,390.544015450523
30,62.9876575363316,173.003397449329,500,500,362.360426706671,390.544015450523
30,63.1512545278667,172.982291786666,500,500,362.360426706671,390.544015450523
30,63.4395246634584,172.605151380526,500,500,362.360426706671,390.544015450523
30,63.6031216549935,172.584045717863,500,500,362.360426706671,390.544015450523
30,63.7472567227892,172.395475514792,500,500,362.360426706671,390.544015450523
30,63.9108537143247,172.37436985213,500,500,362.360426706671,390.544015450523
30,64.199123849916,171.99722944599,500,500,362.360426706671,390.544015450523
30,64.3627208414514,171.976123783326,500,500,362.360426706671,390.544015450523
30,64.6509909770428,171.598983377186,500,500,362.360426706671,390.544015450523
30,64.8145879685782,171.577877714523,500,500,362.360426706671,390.544015450523
30,65.1028581041695,171.200737308383,500,500,362.360426706671,390.544015450523
30,65.266455095705,171.179631645719,500,500,362.360426706671,390.544015450523
30,65.4105901635007,170.991061442649,500,500,362.360426706671,390.544015450523
30,65.5741871550358,170.969955779986,500,500,362.360426706671,390.544015450523
30,65.7183222228318,170.781385576916,500,500,362.360426706671,390.544015450523
30,65.8819192143668,170.760279914253,500,500,362.360426706671,390.544015450523
30,66.0260542821626,170.571709711183,500,500,362.360426706671,390.544015450523
30,66.1896512736976,170.550604048519,500,500,362.360426706671,390.544015450523
30,66.3337863414936,170.362033845449,500,500,362.360426706671,390.544015450523
30,66.4973833330287,170.340928182786,500,500,362.360426706671,390.544015450523
30,66.6415184008244,170.152357979716,500,500,362.360426706671,390.544015450523
30,66.8051153923599,170.131252317052,500,500,362.360426706671,390.544015450523
30,66.9492504601555,169.942682113982,500,500,362.360426706671,390.544015450523
30,67.1128474516909,169.921576451318,500,500,362.360426706671,390.544015450523
30,67.2569825194862,169.733006248249,500,500,362.360426706671,390.544015450523
30,67.4205795110217,169.711900585584,500,500,362.360426706671,390.544015450523
30,67.708849646613,169.334760179445,500,500,362.360426706671,390.544015450523
30,67.6115400279162,168.497437477414,500,500,362.360426706671,390.544015450523
30,67.4284811126414,168.351078599672,500,500,362.360426706671,390.544015450523
30,67.3311714939441,167.513755897642,500,500,362.360426706671,390.544015450523
30,66.185992553198,167.661495536288,500,500,362.360426706671,390.544015450523
30,66.041857485402,167.850065739357,500,500,362.360426706671,390.544015450523
30,65.8782604938669,167.871171402021,500,500,362.360426706671,390.544015450523
30,65.7341254260712,168.059741605091,500,500,362.360426706671,390.544015450523
30,65.5705284345358,168.080847267755,500,500,362.360426706671,390.544015450523
30,65.4263933667401,168.269417470825,500,500,362.360426706671,390.544015450523
30,65.2627963752047,168.290523133488,500,500,362.360426706671,390.544015450523
30,65.118661307409,168.479093336558,500,500,362.360426706671,390.544015450523
30,64.9550643158739,168.500198999222,500,500,362.360426706671,390.544015450523
30,64.8109292480778,168.688769202291,500,500,362.360426706671,390.544015450523
30,64.6473322565428,168.709874864955,500,500,362.360426706671,390.544015450523
30,64.5031971887472,168.898445068025,500,500,362.360426706671,390.544015450523
30,64.3396001972121,168.919550730689,500,500,362.360426706671,390.544015450523
30,64.195465129416,169.108120933758,500,500,362.360426706671,390.544015450523
30,64.0318681378809,169.129226596422,500,500,362.360426706671,390.544015450523
30,63.8877330700853,169.317796799492,500,500,362.360426706671,390.544015450523
30,63.7241360785499,169.338902462156,500,500,362.360426706671,390.544015450523
30,63.5800010107541,169.527472665226,500,500,362.360426706671,390.544015450523
30,63.4164040192187,169.548578327889,500,500,362.360426706671,390.544015450523
30,63.2722689514231,169.737148530959,500,500,362.360426706671,390.544015450523
30,63.108671959888,169.758254193622,500,500,362.360426706671,390.544015450523
30,62.8204018242963,170.135394599762,500,500,362.360426706671,390.544015450523
30,62.6568048327612,170.156500262426,500,500,362.360426706671,390.544015450523
30,62.5126697649651,170.345070465496,500,500,362.360426706671,390.544015450523
30,62.3490727734301,170.36617612816,500,500,362.360426706671,390.544015450523
30,62.2049377056344,170.554746331229,500,500,362.360426706671,390.544015450523
30,62.0413407140994,170.575851993893,500,500,362.360426706671,390.544015450523
30,61.8972056463033,170.764422196963,500,500,362.360426706671,390.544015450523
30,61.7336086547682,170.785527859627,500,500,362.360426706671,390.544015450523
30,61.5894735869725,170.974098062697,500,500,362.360426706671,390.544015450523
30,61.4258765954371,170.99520372536,500,500,362.360426706671,390.544015450523
30,61.1376064598457,171.372344131499,500,500,362.360426706671,390.544015450523
30,60.9740094683103,171.393449794164,500,500,362.360426706671,390.544015450523
30,60.685739332719,171.770590200303,500,500,362.360426706671,390.544015450523
30,60.5221423411839,171.791695862966,500,500,362.360426706671,390.544015450523
30,60.2338722055921,172.168836269106,500,500,362.360426706671,390.544015450523
30,60.0702752140571,172.18994193177,500,500,362.360426706671,390.544015450523
30,59.5210984682331,171.750865298543,500,500,362.360426706671,390.544015450523
30,59.5016365444937,171.583400758137,500,500,362.360426706671,390.544015450523
30,59.3185776292189,171.437041880395,500,500,362.360426706671,390.544015450523
30,59.2796537817402,171.102112799582,500,500,362.360426706671,390.544015450523
30,59.0965948664654,170.95575392184,500,500,362.360426706671,390.544015450523
30,59.077132942726,170.788289381434,500,500,362.360426706671,390.544015450523
30,58.8940740274511,170.641930503691,500,500,362.360426706671,390.544015450523
30,58.8746121037118,170.474465963285,500,500,362.360426706671,390.544015450523
30,58.6915531884374,170.328107085543,500,500,362.360426706671,390.544015450523
30,58.6526293409582,169.99317800473,500,500,362.360426706671,390.544015450523
30,58.9408994765496,169.616037598591,500,500,362.360426706671,390.544015450523
30,59.4316904511555,169.5527206106,500,500,362.360426706671,390.544015450523
30,59.3538427561977,168.882862448975,500,500,362.360426706671,390.544015450523
30,59.0266487731276,168.925073774303,500,500,362.360426706671,390.544015450523
30,58.8435898578528,168.77871489656,500,500,362.360426706671,390.544015450523
30,58.0256049001767,168.884243209878,500,500,362.360426706671,390.544015450523
30,58.0450668239161,169.051707750285,500,500,362.360426706671,390.544015450523
30,57.9009317561205,169.240277953355,500,500,362.360426706671,390.544015450523
30,57.9398556035992,169.575207034167,500,500,362.360426706671,390.544015450523
30,57.7957205358035,169.763777237236,500,500,362.360426706671,390.544015450523
30,57.9124920782401,170.768564479673,500,500,362.360426706671,390.544015450523
30,58.0955509935145,170.914923357416,500,500,362.360426706671,390.544015450523
30,58.1344748409932,171.249852438228,500,500,362.360426706671,390.544015450523
30,58.3175337562681,171.39621131597,500,500,362.360426706671,390.544015450523
30,58.3369956800078,171.563675856376,500,500,362.360426706671,390.544015450523
30,58.5200545952822,171.710034734119,500,500,362.360426706671,390.544015450523
30,58.5395165190216,171.877499274525,500,500,362.360426706671,390.544015450523
30,58.7225754342964,172.023858152267,500,500,362.360426706671,390.544015450523
30,58.7420373580358,172.191322692673,500,500,362.360426706671,390.544015450523
30,58.9250962733102,172.337681570416,500,500,362.360426706671,390.544015450523
30,58.94455819705,172.505146110822,500,500,362.360426706671,390.544015450523
30,59.493734942874,172.94422274405,500,500,362.360426706671,390.544015450523
30,59.3495998750779,173.132792947118,500,500,362.360426706671,390.544015450523
30,59.3690617988173,173.300257487525,500,500,362.360426706671,390.544015450523
30,59.2249267310216,173.488827690595,500,500,362.360426706671,390.544015450523
30,59.244388654761,173.656292231001,500,500,362.360426706671,390.544015450523
30,58.9561185191696,174.033432637141,500,500,362.360426706671,390.544015450523
30,58.975580442909,174.200897177547,500,500,362.360426706671,390.544015450523
30,58.8314453751134,174.389467380616,500,500,362.360426706671,390.544015450523
30,58.870369222592,174.724396461429,500,500,362.360426706671,390.544015450523
30,58.7262341547963,174.912966664498,500,500,362.360426706671,390.544015450523
30,58.7456960785358,175.080431204905,500,500,362.360426706671,390.544015450523
30,58.6015610107401,175.269001407974,500,500,362.360426706671,390.544015450523
30,58.6210229344794,175.43646594838,500,500,362.360426706671,390.544015450523
30,58.3327527988877,175.813606354521,500,500,362.360426706671,390.544015450523
30,58.3522147226275,175.981070894926,500,500,362.360426706671,390.544015450523
30,58.2080796548318,176.169641097996,500,500,362.360426706671,390.544015450523
30,58.2275415785708,176.337105638402,500,500,362.360426706671,390.544015450523
31,50.785769269106,106.58743417881,500,500,362.360426706671,390.544015450523
31,50.922002735282,107.759685961653,500,500,362.360426706671,390.544015450523
31,51.1050616505564,107.906044839395,500,500,362.360426706671,390.544015450523
31,51.1245235742962,108.073509379801,500,500,362.360426706671,390.544015450523
31,51.3075824895705,108.219868257544,500,500,362.360426706671,390.544015450523
31,51.1634474217748,108.408438460613,500,500,362.360426706671,390.544015450523
31,51.2412951167328,109.078296622238,500,500,362.360426706671,390.544015450523
31,51.4243540320072,109.22465549998,500,500,362.360426706671,390.544015450523
31,51.4438159557469,109.392120040386,500,500,362.360426706671,390.544015450523
31,52.1760516168454,109.977555551356,500,500,362.360426706671,390.544015450523
31,52.1955135405848,110.145020091762,500,500,362.360426706671,390.544015450523
31,53.5042894728663,109.976174790452,500,500,362.360426706671,390.544015450523
31,53.6873483881411,110.122533668195,500,500,362.360426706671,390.544015450523
31,53.7068103118805,110.289998208601,500,500,362.360426706671,390.544015450523
31,53.8898692271553,110.436357086343,500,500,362.360426706671,390.544015450523
31,53.9287930746341,110.771286167156,500,500,362.360426706671,390.544015450523
31,54.1118519899089,110.917645044898,500,500,362.360426706671,390.544015450523
31,54.1507758373876,111.25257412571,500,500,362.360426706671,390.544015450523
31,54.3338347526625,111.398933003452,500,500,362.360426706671,390.544015450523
31,55.4790136934089,111.251193364807,500,500,362.360426706671,390.544015450523
31,55.6231487612046,111.062623161736,500,500,362.360426706671,390.544015450523
31,55.5258391425074,110.225300459706,500,500,362.360426706671,390.544015450523
31,55.9582443458948,109.659589850496,500,500,362.360426706671,390.544015450523
31,56.1218413374298,109.638484187833,500,500,362.360426706671,390.544015450523
31,56.4101114730216,109.261343781694,500,500,362.360426706671,390.544015450523
31,56.7373054560917,109.219132456366,500,500,362.360426706671,390.544015450523
31,56.8814405238877,109.030562253296,500,500,362.360426706671,390.544015450523
31,57.3722314984933,108.967245265305,500,500,362.360426706671,390.544015450523
31,57.2943838035354,108.297387103681,500,500,362.360426706671,390.544015450523
31,57.111324888261,108.151028225938,500,500,362.360426706671,390.544015450523
31,57.0724010407818,107.816099145126,500,500,362.360426706671,390.544015450523
31,57.216536108578,107.627528942056,500,500,362.360426706671,390.544015450523
31,57.1970741848382,107.46006440165,500,500,362.360426706671,390.544015450523
31,57.3412092526343,107.27149419858,500,500,362.360426706671,390.544015450523
31,57.3217473288949,107.104029658174,500,500,362.360426706671,390.544015450523
31,57.4658823966905,106.915459455104,500,500,362.360426706671,390.544015450523
31,57.4464204729512,106.747994914698,500,500,362.360426706671,390.544015450523
31,57.5905555407469,106.559424711629,500,500,362.360426706671,390.544015450523
31,57.5710936170075,106.391960171222,500,500,362.360426706671,390.544015450523
31,57.7152286848032,106.203389968153,500,500,362.360426706671,390.544015450523
31,57.6763048373245,105.86846088734,500,500,362.360426706671,390.544015450523
31,57.8204399051202,105.679890684271,500,500,362.360426706671,390.544015450523
31,57.7815160576414,105.344961603458,500,500,362.360426706671,390.544015450523
31,57.9256511254371,105.156391400389,500,500,362.360426706671,390.544015450523
31,57.9061892016977,104.988926859983,500,500,362.360426706671,390.544015450523
31,58.0503242694934,104.800356656913,500,500,362.360426706671,390.544015450523
31,58.030862345754,104.632892116507,500,500,362.360426706671,390.544015450523
31,58.1749974135497,104.444321913437,500,500,362.360426706671,390.544015450523
31,58.15553548981,104.276857373031,500,500,362.360426706671,390.544015450523
31,58.299670557606,104.088287169961,500,500,362.360426706671,390.544015450523
