Region,X,Y
9,2088.83348485893,6067.80985141282
9,2084.39124118966,6064.34697287146
9,2080.42127502402,6064.84633681483
9,2071.53678768546,6057.92057973215
9,2067.56682151982,6058.41994367553
9,2058.68233418127,6051.49418659285
9,2054.71236801563,6051.99355053622
9,2023.61666233069,6027.75340074682
9,2019.64669616505,6028.2527646902
9,2001.87772148795,6014.40125052479
9,1997.9077553223,6014.90061446817
9,1971.25429330664,5994.12334322013
9,1970.78201580301,5990.16110073539
9,1961.89752846446,5983.23534365267
9,1957.92756229881,5983.73470759609
9,1953.48531862954,5980.27182905473
9,1949.5153524639,5980.7711929981
9,1945.07310879462,5977.30831445673
9,1941.10314262898,5977.80767840016
9,1936.6608989597,5974.34479985879
9,1932.69093279406,5974.84416380217
9,1923.8064454555,5967.91840671949
9,1919.83647928986,5968.41777066286
9,1915.39423562059,5964.95489212155
9,1911.42426945494,5965.45425606492
9,1906.98202578566,5961.99137752356
9,1906.50974828203,5958.02913503882
9,1886.65991745381,5960.52595475578
9,1883.1622287918,5964.98756118389
9,1883.63450629543,5968.94980366863
9,1880.13681763342,5973.41141009674
10,2117.21639328023,6880.63426285122
10,2120.52233580565,6908.36996024438
10,2124.96457947493,6911.8328387857
10,2136.87447797186,6910.33474695553
10,2141.31672164113,6913.79762549689
10,2142.73355415203,6925.6843529511
10,2147.17579782131,6929.14723149246
10,2182.9054933121,6924.65295600196
10,2186.40318197411,6920.19134957385
10,2210.22297896798,6917.19516591351
10,2214.66522263725,6920.65804445488
10,2218.6351888029,6920.1586805115
10,2223.07743247218,6923.62155905282
10,2227.04739863782,6923.12219510944
10,2240.37412964565,6933.51083073349
10,2268.16389280516,6930.01528312978
10,2272.60613647443,6933.47816167114
10,2280.54606880572,6932.47943378435
10,2284.988312475,6935.94231232571
10,2296.89821097193,6934.44422049554
10,2301.3404546412,6937.9070990369
10,2313.25035313814,6936.40900720674
10,2317.69259680741,6939.8718857481
10,2325.6325291387,6938.8731578613
10,2330.07477280798,6942.33603640267
10,2334.04473897362,6941.83667245929
10,2338.4869826429,6945.29955100061
10,2342.45694880855,6944.80018705724
10,2346.89919247782,6948.2630655986
10,2339.9038151538,6957.18627845482
10,2335.93384898815,6957.68564239819
10,2332.43616032614,6962.1472488263
10,2332.90843782977,6966.10949131104
10,2329.41074916776,6970.5710977392
10,2332.24441418955,6994.34455264757
10,2336.68665785882,6997.80743118893
10,2337.15893536246,7001.76967367367
10,2341.60117903173,7005.23255221498
10,2342.545734039,7013.15703718446
10,2346.98797770827,7016.61991572582
10,2347.4602552119,7020.58215821056
10,2351.90249888118,7024.04503675192
10,2355.87246504683,7023.5456728085
10,2360.3147087161,7027.00855134986
10,2376.19457337868,7025.01109557632
10,2380.63681704795,7028.47397411768
10,2381.10909455158,7032.43621660237
10,2385.55133822086,7035.89909514374
10,2387.44044823538,7051.74806508268
10,2391.88269190466,7055.210943624
10,2392.35496940829,7059.17318610873
10,2388.85728074628,7063.63479253689
10,2394.52461078986,7111.18170235368
10,2391.02692212785,7115.64330878179
10,2393.86058714964,7139.41676369021
10,2390.36289848763,7143.87837011832
10,2394.61339602031,7179.5385524809
10,2391.1157073583,7184.00015890901
10,2393.47709487646,7203.8113713327
10,2389.97940621445,7208.27297776081
10,2393.28534873987,7236.00867515396
10,2397.72759240915,7239.47155369528
10,2398.19986991278,7243.43379618002
10,2425.98963307229,7239.93824857631
10,2429.4873217343,7235.4766421482
10,2428.54276672703,7227.55215717872
10,2432.04045538905,7223.09055075061
10,2429.20679036726,7199.31709584224
10,2432.70447902927,7194.85548941408
10,2431.28764651837,7182.96876195992
10,2434.78533518039,7178.50715553176
10,2430.06256014407,7138.88473068445
10,2433.56024880608,7134.42312425634
10,2430.25430628066,7106.68742686318
10,2433.75199494267,7102.22582043507
10,2422.41733485551,7007.13200080149
10,2425.91502351752,7002.67039437338
10,2429.88498968317,7002.17103042995
10,2434.32723335244,7005.63390897132
10,2454.17706418066,7003.1370892544
10,2458.61930784994,7006.59996779572
10,2541.98859732847,6996.11332498464
10,2545.48628599048,6991.65171855648
10,2553.42621832177,6990.65299066973
10,2556.92390698378,6986.19138424162
10,2560.89387314943,6985.6920202982
10,2564.39156181144,6981.23041387009
10,2572.33149414273,6980.23168598334
10,2575.82918280474,6975.77007955523
10,2579.79914897038,6975.27071561181
10,2583.29683763239,6970.8091091837
10,2587.26680379804,6970.30974524033
10,2590.76449246005,6965.84813881222
10,2602.67439095699,6964.35004698205
10,2606.17207961899,6959.88844055394
10,2610.14204578464,6959.38907661052
10,2613.63973444666,6954.92747018241
10,2621.57966677794,6953.92874229566
10,2625.07735543995,6949.4671358675
10,2633.01728777124,6948.46840798076
10,2636.51497643326,6944.00680155265
10,2633.20903390783,6916.27110415949
10,2628.76679023856,6912.80822561813
10,2600.97702707905,6916.30377322184
10,2597.47933841704,6920.76537965
10,2589.53940608575,6921.76410753674
10,2586.04171742373,6926.22571396485
10,2574.1318189268,6927.72380579502
10,2569.68957525752,6924.26092725366
10,2568.74502025026,6916.33644228423
10,2564.30277658098,6912.87356374287
10,2563.83049907736,6908.91132125813
10,2559.38825540808,6905.44844271677
10,2558.44370040082,6897.52395774729
10,2554.00145673154,6894.06107920598
10,2540.77768662985,6783.11828963345
10,2544.27537529186,6778.65668320534
10,2541.9139877737,6758.84547078166
10,2552.40705375974,6745.46065149728
10,2556.37701992539,6744.96128755391
10,2559.8747085874,6740.4996811258
10,2567.81464091869,6739.500953239
10,2574.81001824271,6730.57774038278
10,2568.6704106955,6679.06858808125
10,2572.16809935751,6674.60698165314
10,2584.07799785445,6673.10888982297
10,2582.18888783992,6657.25991988403
10,2577.74664417064,6653.79704134266
10,2557.89681334242,6656.29386105963
10,2553.45456967314,6652.83098251827
10,2552.98229216951,6648.86874003353
10,2556.47998083152,6644.40713360542
10,2556.00770332789,6640.44489112068
