Region,X,Y,ImageHeight,ImageWidth
5,5.81038204875298,335.228955726031,500,500
5,5.75667330379854,334.800157603973,500,500
5,5.50408099268698,334.61277939313,500,500
5,5.42351787525618,333.969582210043,500,500
5,5.17092556414407,333.782203999197,500,500
5,5.09036244671269,333.13900681611,500,500
5,4.83777013560115,332.951628605268,500,500
5,4.75720701816978,332.30843142218,500,500
5,4.50461470705822,332.121053211334,500,500
5,4.34348847219604,330.834658845163,500,500
5,4.09089616108392,330.647280634317,500,500
5,3.87606118126786,328.932088146087,500,500
5,3.62346887015575,328.744709935242,500,500
5,3.3280707729083,326.386320263924,500,500
5,3.07547846179676,326.198942053079,500,500
5,2.69951724711794,323.197355198674,500,500
5,2.8984008132756,322.955935287462,500,500
5,3.40358543549983,323.33069170915,500,500
5,3.4304398079762,323.545090770179,500,500
5,3.65617774661138,323.518069919995,500,500
5,3.90877005772347,323.705448130838,500,500
5,5.48893562816743,323.516302179551,500,500
5,5.6878191943251,323.274882268335,500,500
5,5.52669295946291,321.988487902163,500,500
5,6.12334365793647,321.264228168523,500,500
5,6.80055747384087,321.183165617969,500,500
5,7.05314978495241,321.370543828815,500,500
5,8.63331535539635,321.181397877525,500,500
5,8.83219892155402,320.939977966312,500,500
5,8.61736394173796,319.224785478079,500,500
5,8.39162600310335,319.251806328266,500,500
5,8.13903369199124,319.06442811742,500,500
5,7.91329575335664,319.091448967604,500,500
5,7.66070344224453,318.904070756761,500,500
5,7.20922756497475,318.958112457128,500,500
5,6.95663525386321,318.770734246285,500,500
5,5.82794556068903,318.905838497206,500,500
5,5.57535324957693,318.71846028636,500,500
5,5.12387737230715,318.77250198673,500,500
5,4.87128506119561,318.585123775884,500,500
5,4.19407124529121,318.666186326437,500,500
5,3.9414789341791,318.478808115592,500,500
5,2.81278924100495,318.613912366515,500,500
5,1.80241999655765,317.864399523136,500,500
5,1.77556562408013,317.650000462106,500,500
5,1.27038100185648,317.275244040418,500,500
5,1.24352662937955,317.060844979389,500,500
5,0.990934318267435,316.873466768543,500,500
5,0.964079945790488,316.659067707515,500,500
5,0.711487634678377,316.471689496671,500,500
5,0.684633262201444,316.257290435643,500,500
5,0.179448639977792,315.882534013951,500,500
5,0.152594267500845,315.668134952922,500,500
5,0.211351467294577,319.795758812842,500,500
5,0.238205839772093,320.010157873871,500,500
5,0.490798150883634,320.197536084714,500,500
8,0.671099995959551,286.881083593792,500,500
8,0.869983562117227,286.639663682579,500,500
8,1.32145943938643,286.585621982209,500,500
8,1.57405175049854,286.773000193055,500,500
8,2.02552762776831,286.718958492685,500,500
8,2.53071224999198,287.093714914374,500,500
8,2.55756662246891,287.308113975402,500,500
8,2.81015893358102,287.495492186248,500,500
8,2.61127536742335,287.736912097461,500,500
8,2.15979949015357,287.79095379783,500,500
8,1.9609159239959,288.032373709043,500,500
8,1.73517798536074,288.059394559227,500,500
8,1.53629441920306,288.30081447044,500,500
8,1.3105564805679,288.327835320626,500,500
8,1.11167291441022,288.569255231838,500,500
8,0.660197037141018,288.623296932205,500,500
8,0.461313470982773,288.86471684342,500,500
8,0.00983759371300152,288.918758543788,500,500
8,0.654342533161753,294.064336008483,500,500
8,0.906934844273863,294.251714219326,500,500
8,2.71283835335299,294.035547417852,500,500
8,3.11060548566833,293.552707595427,500,500
8,2.92262487832919,292.051914168224,500,500
8,2.67003256721708,291.864535957378,500,500
8,1.76708081267753,291.972619358117,500,500
8,1.26189619045387,291.597862936427,500,500
8,1.20818744549999,291.169064814368,500,500
8,1.40707101165768,290.927644903155,500,500
8,1.85854688892744,290.873603202789,500,500
8,2.05743045508511,290.632183291573,500,500
8,2.50890633235488,290.578141591206,500,500
8,2.70778989851256,290.336721679993,500,500
8,2.93352783714774,290.309700829807,500,500
8,3.1324114033054,290.068280918595,500,500
8,3.58388728057518,290.014239218227,500,500
8,3.78277084673284,289.772819307012,500,500
8,4.23424672400263,289.718777606645,500,500
8,4.12682923409432,288.861181362529,500,500
8,3.44961541818994,288.942243913082,500,500
8,3.19702310707838,288.754865702237,500,500
8,3.39590667323549,288.513445791024,500,500
8,3.34219792828162,288.084647668966,500,500
8,3.54108149443928,287.843227757753,500,500
8,4.669771187614,287.708123506833,500,500
8,4.86865475377169,287.46670359562,500,500
8,5.0943926924063,287.439682745434,500,500
8,5.29327625856453,287.198262834221,500,500
8,6.64770389037329,287.036137733115,500,500
8,6.84658745653097,286.794717821902,500,500
8,6.55118935928353,284.436328150585,500,500
8,6.04600473705987,284.061571728896,500,500
8,6.01915036458294,283.847172667867,500,500
8,3.98750891686922,284.090360319524,500,500
8,3.78862535071153,284.331780230737,500,500
8,3.56288741207638,284.358801080923,500,500
8,3.31029510096482,284.171422870077,500,500
8,3.28344072848789,283.957023809049,500,500
8,3.03084841737578,283.769645598203,500,500
8,2.80511047874117,283.796666448389,500,500
8,2.55251816762906,283.609288237543,500,500
8,2.52566379515213,283.394889176515,500,500
8,2.02047917292846,283.020132754826,500,500
8,1.93991605549709,282.376935571739,500,500
